hora,km_to_CO,start station id,cantidad_de_viajes,distancia_recorrida_sum,duracion_del_viaje,date_local,contaminante_co
09,0.7886,51,1,2.5927,687,2019-05-21,0.128
12,0.7886,51,2,4.6703,1149,2019-05-21,0.133
15,0.7886,51,2,1.656,8647,2019-05-21,0.133
16,0.7886,51,2,2.2128,1073,2019-05-21,0.13
17,0.7886,51,3,4.7525,1814,2019-05-21,0.122
19,0.7886,51,1,2.2386,543,2019-05-21,0.122
20,0.7886,51,2,5.7599,2244,2019-05-21,0.145
22,0.7886,51,3,4.9777000000000005,2809,2019-05-21,0.16
07,0.7886,51,3,8.2833,2937,2019-05-22,0.126
08,0.7886,51,5,16.0371,4244,2019-05-22,0.133
09,0.7886,51,1,2.5927,785,2019-05-22,0.133
10,0.7886,51,1,5.7824,2102,2019-05-22,0.11800000000000001
11,0.7886,51,1,2.7826,836,2019-05-22,0.12300000000000001
13,0.7886,51,1,3.0658,1008,2019-05-22,0.16899999999999998
16,0.7886,51,2,2.2306,655,2019-05-22,0.141
19,0.7886,51,3,2.3818,4136,2019-05-22,0.19399999999999998
07,0.7886,51,2,5.375299999999999,1203,2019-05-23,0.16399999999999998
08,0.7886,51,2,7.7635000000000005,1808,2019-05-23,0.161
09,0.7886,51,1,3.6983,1042,2019-05-23,0.177
12,0.7886,51,1,2.5572,859,2019-05-23,0.182
13,0.7886,51,2,2.7647999999999997,695,2019-05-23,0.172
14,0.7886,51,1,1.3293,519,2019-05-23,0.165
15,0.7886,51,2,3.621,1284,2019-05-23,0.192
17,0.7886,51,2,5.6874,1222,2019-05-23,0.237
18,0.7886,51,4,12.849,3407,2019-05-23,0.18899999999999997
20,0.7886,51,2,2.6601999999999997,792,2019-05-23,0.213
21,0.7886,51,2,5.7744,1964,2019-05-23,0.153
07,0.7886,51,3,7.6139,2146,2019-05-24,0.155
08,0.7886,51,3,9.5064,3981,2019-05-24,0.161
10,0.7886,51,1,0.0,4832,2019-05-24,0.139
12,0.7886,51,1,2.1935,9015,2019-05-24,0.14
14,0.7886,51,1,1.0042,210,2019-05-24,0.179
16,0.7886,51,2,4.3018,3102,2019-05-24,0.142
17,0.7886,51,3,3.9219999999999997,17326,2019-05-24,0.152
14,0.7886,51,2,2.0631,3287,2019-05-25,0.165
17,0.7886,51,1,1.0042,2193,2019-05-25,0.209
11,0.7886,51,1,1.8379,1753,2019-05-26,0.16
15,0.7886,51,2,7.5446,2505,2019-05-26,0.133
19,0.7886,51,1,0.0,1773,2019-05-26,0.159
20,0.7886,51,1,2.0181,387,2019-05-26,0.196
10,0.7886,51,2,0.0,12475,2019-05-27,0.152
12,0.7886,51,3,9.1443,3583,2019-05-27,0.158
13,0.7886,51,1,2.5347,789,2019-05-27,0.171
14,0.7886,51,2,7.3226,3925,2019-05-27,0.177
15,0.7886,51,1,4.5593,995,2019-05-27,0.166
19,0.7886,51,1,0.3428,83,2019-05-27,0.261
20,0.7886,51,3,6.27,3287,2019-05-27,0.259
07,0.7886,51,1,4.4321,1129,2019-05-28,0.179
08,0.7886,51,2,4.9809,1843,2019-05-28,0.17600000000000002
09,0.7886,51,2,8.0837,2230,2019-05-28,0.171
16,0.7886,51,3,0.9704,3008,2019-05-28,0.18899999999999997
21,0.7886,51,1,0.0,1655,2019-05-28,0.185
07,0.7886,51,3,7.2903,3669,2019-05-29,0.157
09,0.7886,51,1,4.3372,862,2019-05-29,0.146
10,0.7886,51,1,2.1066,701,2019-05-29,0.163
16,0.7886,51,1,2.0905,460,2019-05-29,0.191
17,0.7886,51,4,12.886,3114,2019-05-29,0.192
21,0.7886,51,1,1.3293,293,2019-05-29,0.138
22,0.7886,51,2,11.5648,3643,2019-05-29,0.13
08,0.7886,51,2,3.5968999999999998,875,2019-05-30,0.214
09,0.7886,51,2,9.5112,2021,2019-05-30,0.22399999999999998
11,0.7886,51,2,1.9327999999999999,473,2019-05-30,0.231
12,0.7886,51,1,2.9773,734,2019-05-30,0.21899999999999997
17,0.7886,51,1,2.2386,769,2019-05-30,0.29
18,0.7886,51,3,12.1506,4830,2019-05-30,0.284
21,0.7886,51,1,1.0767,247,2019-05-30,0.16399999999999998
07,0.7886,51,2,1.804,432,2019-05-31,0.251
12,0.7886,51,2,4.5802,2084,2019-05-31,0.193
15,0.7886,51,2,2.8099,1278,2019-05-31,0.168
16,0.7886,51,2,6.8349,2149,2019-05-31,0.20600000000000002
17,0.7886,51,3,4.5126,3230,2019-05-31,0.223
18,0.7886,51,1,3.6387,1609,2019-05-31,0.312
19,0.7886,51,3,11.9285,5864,2019-05-31,0.32
20,0.7886,51,3,5.4863,1911,2019-05-31,0.332
08,0.7886,51,1,2.694,690,2019-06-01,0.243
12,0.7886,51,1,3.6387,2661,2019-06-01,0.317
13,0.7886,51,1,5.092,1812,2019-06-01,0.259
14,0.7886,51,1,6.8252,3011,2019-06-01,0.22399999999999998
19,0.7886,51,1,1.656,442,2019-06-01,0.195
09,0.7886,51,1,3.6613,1070,2019-06-02,0.154
10,0.7886,51,2,8.412099999999999,4074,2019-06-02,0.155
14,0.7886,51,1,0.0,1251,2019-06-02,0.154
15,0.7886,51,1,2.5572,610,2019-06-02,0.18
19,0.7886,51,2,1.0042,3722,2019-06-02,0.184
07,0.7886,51,1,2.7826,717,2019-06-03,0.16
08,0.7886,51,1,2.6844,654,2019-06-03,0.147
11,0.7886,51,1,1.0042,347,2019-06-03,0.158
12,0.7886,51,3,1.7252,9240,2019-06-03,0.14300000000000002
13,0.7886,51,3,10.9291,4346,2019-06-03,0.14800000000000002
15,0.7886,51,1,5.0791,991,2019-06-03,0.154
16,0.7886,51,2,7.5994,3637,2019-06-03,0.15
17,0.7886,51,5,18.0714,5197,2019-06-03,0.141
18,0.7886,51,3,13.372,4986,2019-06-03,0.14800000000000002
19,0.7886,51,2,4.327500000000001,10055,2019-06-03,0.138
07,0.7886,51,2,6.559699999999999,1724,2019-06-04,0.18100000000000002
08,0.7886,51,1,5.0791,1133,2019-06-04,0.13
17,0.7886,51,1,0.8175,316,2019-06-04,0.16399999999999998
18,0.7886,51,2,9.994,2650,2019-06-04,0.204
21,0.7886,51,1,0.6276,242,2019-06-04,0.168
07,0.7886,51,1,3.6613,860,2019-06-05,0.185
08,0.7886,51,3,10.839,2325,2019-06-05,0.196
09,0.7886,51,2,6.535499999999999,1652,2019-06-05,0.192
12,0.7886,51,1,0.5713,16470,2019-06-05,0.21600000000000003
14,0.7886,51,1,1.3293,322,2019-06-05,0.253
15,0.7886,51,2,7.6943,1972,2019-06-05,0.287
16,0.7886,51,1,0.8175,3078,2019-06-05,0.268
17,0.7886,51,2,6.704599999999999,1938,2019-06-05,0.28300000000000003
18,0.7886,51,7,16.7646,7162,2019-06-05,0.285
20,0.7886,51,1,0.0,500,2019-06-05,0.281
22,0.7886,51,3,8.2335,2001,2019-06-05,0.16699999999999998
08,0.7886,51,2,5.8966,1280,2019-06-06,0.254
10,0.7886,51,1,6.1219,1224,2019-06-06,0.221
11,0.7886,51,3,7.198500000000001,3063,2019-06-06,0.324
15,0.7886,51,3,9.3921,4058,2019-06-06,0.20600000000000002
16,0.7886,51,1,2.0455,1039,2019-06-06,0.192
17,0.7886,51,4,9.654499999999999,2287,2019-06-06,0.242
18,0.7886,51,3,8.680800000000001,2565,2019-06-06,0.20800000000000002
19,0.7886,51,4,10.5653,3278,2019-06-06,0.225
21,0.7886,51,3,7.757,3747,2019-06-06,0.258
06,0.7886,51,1,0.5713,14636,2019-06-07,0.19
07,0.7886,51,2,4.1119,1067,2019-06-07,0.18899999999999997
09,0.7886,51,2,8.0001,2246,2019-06-07,0.171
10,0.7886,51,2,3.7948,960,2019-06-07,0.154
13,0.7886,51,1,3.0481,1213,2019-06-07,0.18600000000000003
15,0.7886,51,3,11.3121,3877,2019-06-07,0.195
17,0.7886,51,3,5.7646999999999995,1602,2019-06-07,0.24600000000000002
18,0.7886,51,2,2.2965,599,2019-06-07,0.256
07,0.7886,51,1,1.3293,253,2019-06-08,0.13699999999999998
10,0.7886,51,1,0.0,9104,2019-06-08,0.145
11,0.7886,51,3,9.509599999999999,6221,2019-06-08,0.138
13,0.7886,51,5,16.6907,7485,2019-06-08,0.152
15,0.7886,51,1,4.7958,1119,2019-06-08,0.151
18,0.7886,51,1,2.6844,838,2019-06-08,0.22
19,0.7886,51,3,8.2317,7109,2019-06-08,0.244
20,0.7886,51,2,5.409,1632,2019-06-08,0.263
03,0.7886,51,1,4.3018,1146,2019-06-09,0.154
09,0.7886,51,1,2.7826,708,2019-06-09,0.11599999999999999
11,0.7886,51,1,2.1517,608,2019-06-09,0.129
12,0.7886,51,3,7.8165000000000004,2273,2019-06-09,0.155
13,0.7886,51,1,5.85,1536,2019-06-09,0.174
14,0.7886,51,2,4.3017,1074,2019-06-09,0.16699999999999998
15,0.7886,51,3,15.9857,7524,2019-06-09,0.162
16,0.7886,51,1,5.7824,1652,2019-06-09,0.17800000000000002
17,0.7886,51,1,0.5713,1787,2019-06-09,0.182
18,0.7886,51,1,1.3293,395,2019-06-09,0.201
08,0.7886,51,3,12.976199999999999,2687,2019-06-10,0.158
09,0.7886,51,1,2.9773,802,2019-06-10,0.158
11,0.7886,51,2,3.6370999999999998,20369,2019-06-10,0.201
12,0.7886,51,1,1.3293,297,2019-06-10,0.23199999999999998
15,0.7886,51,1,1.656,438,2019-06-10,0.177
16,0.7886,51,2,6.0093,94398,2019-06-10,0.172
17,0.7886,51,2,8.2206,2293,2019-06-10,0.182
18,0.7886,51,3,8.1384,2436,2019-06-10,0.19
19,0.7886,51,2,6.5146999999999995,1684,2019-06-10,0.17600000000000002
16,0.7886,51,1,2.0905,575,2019-06-11,0.12
17,0.7886,51,1,3.6613,1284,2019-06-11,0.129
18,0.7886,51,5,13.8243,3810,2019-06-11,0.126
19,0.7886,51,1,4.5512,1580,2019-06-11,0.11699999999999999
22,0.7886,51,1,2.5927,701,2019-06-11,0.111
13,0.7886,51,1,1.0042,692,2019-06-12,0.175
15,0.7886,51,3,7.0699,2968,2019-06-12,0.28600000000000003
16,0.7886,51,2,3.2557,1761,2019-06-12,0.17
17,0.7886,51,4,10.4703,4852,2019-06-12,0.19
18,0.7886,51,2,6.2635000000000005,1341,2019-06-12,0.19699999999999998
19,0.7886,51,1,3.9219999999999997,1093,2019-06-12,0.166
20,0.7886,51,1,0.0,690,2019-06-12,0.175
07,0.7886,51,1,2.5041,793,2019-06-13,0.151
19,0.7886,51,2,7.749,2283,2019-06-13,0.153
23,0.7886,51,2,3.621,1253,2019-06-13,0.141
07,0.7886,51,2,5.0212,1226,2019-06-14,0.18899999999999997
08,0.7886,51,1,5.0791,1234,2019-06-14,0.16899999999999998
09,0.7886,51,3,8.367,6562,2019-06-14,0.172
11,0.7886,51,1,3.4585,1043,2019-06-14,0.191
14,0.7886,51,4,7.716799999999999,2395,2019-06-14,0.192
15,0.7886,51,3,6.6674999999999995,6146,2019-06-14,0.191
16,0.7886,51,1,1.3358,900,2019-06-14,0.161
17,0.7886,51,3,6.4405,1761,2019-06-14,0.155
19,0.7886,51,1,1.5852,610,2019-06-14,0.14
20,0.7886,51,1,2.1935,598,2019-06-14,0.152
21,0.7886,51,2,1.3293,3172,2019-06-14,0.158
12,0.7886,51,2,2.4494,820,2019-06-15,0.154
16,0.7886,51,4,5.6875,1660,2019-06-15,0.166
20,0.7886,51,3,10.6266,4056,2019-06-15,0.17300000000000001
07,0.7886,51,1,1.7252,435,2019-06-16,0.18100000000000002
10,0.7886,51,1,1.5965,333,2019-06-16,0.258
14,0.7886,51,1,2.0519,781,2019-06-16,0.272
15,0.7886,51,1,1.1153,506,2019-06-16,0.289
07,0.7886,51,1,2.7826,634,2019-06-17,0.19399999999999998
09,0.7886,51,5,15.189,4045,2019-06-17,0.184
16,0.7886,51,2,6.704599999999999,1929,2019-06-17,0.237
18,0.7886,51,1,3.9767,1032,2019-06-17,0.2
19,0.7886,51,1,2.2386,772,2019-06-17,0.247
21,0.7886,51,4,8.7823,3214,2019-06-17,0.193
22,0.7886,51,2,2.0905,1158,2019-06-17,0.19699999999999998
07,0.7886,51,2,3.5083,1165,2019-06-18,0.262
08,0.7886,51,3,11.5068,2920,2019-06-18,0.267
11,0.7886,51,1,1.0042,1163,2019-06-18,0.302
13,0.7886,51,1,1.0042,287,2019-06-18,0.387
16,0.7886,51,3,11.9285,3436,2019-06-18,0.297
18,0.7886,51,1,2.0905,568,2019-06-18,0.392
20,0.7886,51,4,14.793099999999999,14143,2019-06-18,0.506
21,0.7886,51,1,0.0,471,2019-06-18,0.309
07,0.7886,51,1,1.0042,283,2019-06-19,0.282
08,0.7886,51,4,12.326,4076,2019-06-19,0.297
09,0.7886,51,4,10.0986,3406,2019-06-19,0.248
15,0.7886,51,3,8.3043,2118,2019-06-19,0.20800000000000002
16,0.7886,51,2,8.882,2488,2019-06-19,0.23600000000000002
17,0.7886,51,1,1.0042,285,2019-06-19,0.253
19,0.7886,51,1,2.0181,480,2019-06-19,0.251
20,0.7886,51,2,4.787800000000001,1954,2019-06-19,0.237
08,0.7886,51,3,10.369,2642,2019-06-20,0.212
14,0.7886,51,1,2.5927,59991,2019-06-20,0.271
15,0.7886,51,2,4.2905,2278,2019-06-20,0.257
16,0.7886,51,2,3.0223,5389,2019-06-20,0.183
17,0.7886,51,2,7.007099999999999,2025,2019-06-20,0.231
18,0.7886,51,5,11.7787,4235,2019-06-20,0.187
19,0.7886,51,1,4.3372,2300,2019-06-20,0.218
22,0.7886,51,1,2.5669,580,2019-06-20,0.146
07,0.7886,51,6,9.9345,6949,2019-06-21,0.147
09,0.7886,51,1,5.3221,1237,2019-06-21,0.155
10,0.7886,51,6,14.302299999999999,9414,2019-06-21,0.141
13,0.7886,51,3,13.013200000000001,4337,2019-06-21,0.157
15,0.7886,51,1,1.8749,611,2019-06-21,0.174
16,0.7886,51,3,12.3019,3302,2019-06-21,0.185
17,0.7886,51,1,4.2245,1259,2019-06-21,0.175
18,0.7886,51,1,1.3293,367,2019-06-21,0.204
19,0.7886,51,2,2.8968,1074,2019-06-21,0.273
20,0.7886,51,1,2.2128,597,2019-06-21,0.203
22,0.7886,51,1,0.0,335,2019-06-21,0.13
10,0.7886,51,2,5.9466,2575,2019-06-22,0.127
11,0.7886,51,2,11.9864,5461,2019-06-22,0.11
14,0.7886,51,1,0.0,1145,2019-06-22,0.11699999999999999
16,0.7886,51,1,2.237,838,2019-06-22,0.12
17,0.7886,51,6,12.287300000000002,9131,2019-06-22,0.106
18,0.7886,51,1,1.8105,403,2019-06-22,0.153
09,0.7886,51,2,5.0372,2675,2019-06-23,0.10400000000000001
12,0.7886,51,1,0.0,874,2019-06-23,0.10300000000000001
15,0.7886,51,2,2.9725,17106,2019-06-23,0.128
16,0.7886,51,4,18.118,12105,2019-06-23,0.14
19,0.7886,51,1,0.5713,2380,2019-06-23,0.26
20,0.7886,51,1,0.5713,1559,2019-06-23,0.27899999999999997
21,0.7886,51,1,1.3293,478,2019-06-23,0.228
07,0.7886,51,1,1.0042,294,2019-06-24,0.158
08,0.7886,51,1,5.3221,1205,2019-06-24,0.155
09,0.7886,51,3,10.5347,2569,2019-06-24,0.154
14,0.7886,51,1,3.0046,2092,2019-06-24,0.163
15,0.7886,51,2,5.3688,3086,2019-06-24,0.20600000000000002
17,0.7886,51,6,24.2738,6791,2019-06-24,0.22
21,0.7886,51,2,5.1854,1632,2019-06-24,0.23199999999999998
06,0.7886,51,1,2.5347,548,2019-06-25,0.248
07,0.7886,51,2,2.0084,3502,2019-06-25,0.34
08,0.7886,51,3,12.4885,3033,2019-06-25,0.273
11,0.7886,51,1,2.7439,701,2019-06-25,0.292
12,0.7886,51,3,1.3358,24276,2019-06-25,0.332
16,0.7886,51,1,4.96,1528,2019-06-25,0.209
17,0.7886,51,6,22.1059,5466,2019-06-25,0.21600000000000003
18,0.7886,51,2,5.5489999999999995,1510,2019-06-25,0.19899999999999998
07,0.7886,51,1,1.0042,264,2019-06-26,0.243
08,0.7886,51,4,15.8295,4698,2019-06-26,0.293
09,0.7886,51,1,4.5593,1065,2019-06-26,0.245
10,0.7886,51,1,4.5593,1133,2019-06-26,0.2
11,0.7886,51,1,3.7739,941,2019-06-26,0.179
16,0.7886,51,4,15.792499999999999,4609,2019-06-26,0.157
17,0.7886,51,4,9.9345,3254,2019-06-26,0.16899999999999998
18,0.7886,51,1,1.7252,569,2019-06-26,0.168
19,0.7886,51,2,3.1993,1223,2019-06-26,0.193
08,0.7886,51,4,13.436399999999999,3161,2019-06-27,0.239
09,0.7886,51,1,4.4321,964,2019-06-27,0.261
12,0.7886,51,1,1.0042,281,2019-06-27,0.25
16,0.7886,51,1,2.1517,804,2019-06-27,0.20800000000000002
17,0.7886,51,5,9.477400000000001,11791,2019-06-27,0.23399999999999999
18,0.7886,51,3,8.6663,3882,2019-06-27,0.35200000000000004
19,0.7886,51,4,15.3355,4077,2019-06-27,0.297
21,0.7886,51,1,3.8978,1106,2019-06-27,0.617
07,0.7886,51,1,1.0042,343,2019-06-28,0.355
08,0.7886,51,5,12.7476,4982,2019-06-28,0.366
09,0.7886,51,1,3.6613,965,2019-06-28,0.43200000000000005
10,0.7886,51,2,8.481300000000001,2391,2019-06-28,0.301
11,0.7886,51,1,1.0042,324,2019-06-28,0.305
16,0.7886,51,3,10.5331,3574,2019-06-28,0.307
18,0.7886,51,1,3.5212,853,2019-06-28,0.316
19,0.7886,51,1,3.9091,1229,2019-06-28,0.439
10,0.7886,51,1,2.6216,2043,2019-06-29,0.251
11,0.7886,51,2,1.5852,2395,2019-06-29,0.29
12,0.7886,51,4,10.8921,4323,2019-06-29,0.239
13,0.7886,51,2,6.7689,2232,2019-06-29,0.255
15,0.7886,51,1,0.0,753,2019-06-29,0.201
18,0.7886,51,2,2.6216,1744,2019-06-29,0.395
11,0.7886,51,3,7.3322,3114,2019-06-30,0.12300000000000001
12,0.7886,51,1,3.1639999999999997,4123,2019-06-30,0.13
07,0.7886,51,1,1.5852,609,2019-07-01,0.16699999999999998
08,0.7886,51,1,4.4321,1009,2019-07-01,0.146
09,0.7886,51,2,5.6698,1518,2019-07-01,0.146
11,0.7886,51,1,4.9085,3309,2019-07-01,0.156
12,0.7886,51,3,6.5726,2010,2019-07-01,0.17
14,0.7886,51,1,1.3293,272,2019-07-01,0.242
16,0.7886,51,1,4.96,1914,2019-07-01,0.152
17,0.7886,51,6,27.7419,9293,2019-07-01,0.14400000000000002
18,0.7886,51,3,6.2104,1924,2019-07-01,0.171
20,0.7886,51,1,1.3293,441,2019-07-01,0.382
21,0.7886,51,2,5.7744,2417,2019-07-01,0.314
01,0.7886,51,2,5.1854,1466,2019-07-02,0.17
07,0.7886,51,3,6.4437999999999995,1988,2019-07-02,0.222
08,0.7886,51,3,10.3192,2773,2019-07-02,0.207
09,0.7886,51,4,17.047800000000002,4128,2019-07-02,0.23
11,0.7886,51,1,0.0,1726,2019-07-02,0.205
12,0.7886,51,1,1.1893,305,2019-07-02,0.19399999999999998
13,0.7886,51,1,2.9725,2121,2019-07-02,0.213
14,0.7886,51,1,3.2975,764,2019-07-02,0.212
16,0.7886,51,1,4.96,1368,2019-07-02,0.182
17,0.7886,51,5,17.4791,6670,2019-07-02,0.22
18,0.7886,51,3,14.492099999999999,4518,2019-07-02,0.273
19,0.7886,51,2,6.5404,1931,2019-07-02,0.27399999999999997
20,0.7886,51,2,4.3018,1380,2019-07-02,0.28300000000000003
07,0.7886,51,2,4.3146,1165,2019-07-03,0.23600000000000002
08,0.7886,51,2,7.861700000000001,1845,2019-07-03,0.221
09,0.7886,51,3,11.9639,2667,2019-07-03,0.209
11,0.7886,51,3,3.3459,1592,2019-07-03,0.29600000000000004
12,0.7886,51,2,4.9632,1404,2019-07-03,0.244
16,0.7886,51,2,6.2893,1852,2019-07-03,0.287
17,0.7886,51,3,9.6303,3952,2019-07-03,0.311
18,0.7886,51,3,14.908999999999999,4665,2019-07-03,0.312
21,0.7886,51,1,3.0481,20818,2019-07-03,0.251
22,0.7886,51,2,1.3293,1370,2019-07-03,0.257
08,0.7886,51,1,2.6844,734,2019-07-04,0.21
10,0.7886,51,1,4.7476,1385,2019-07-04,0.17800000000000002
11,0.7886,51,1,1.1893,335,2019-07-04,0.139
13,0.7886,51,2,4.7620000000000005,8962,2019-07-04,0.225
20,0.7886,51,5,10.5781,4555,2019-07-04,0.478
00,0.7886,51,2,2.6586,1815,2019-07-05,0.252
10,0.7886,51,3,4.0362,3039,2019-07-05,0.23199999999999998
12,0.7886,51,1,0.3428,202,2019-07-05,0.256
14,0.7886,51,3,6.6772,2192,2019-07-05,0.223
18,0.7886,51,4,3.9879,16748,2019-07-05,0.188
20,0.7886,51,1,4.7781,2164,2019-07-05,0.24
21,0.7886,51,1,0.6276,193,2019-07-05,0.21899999999999997
12,0.7886,51,3,4.3565000000000005,2782,2019-07-06,0.20199999999999999
13,0.7886,51,2,7.0844,2357,2019-07-06,0.191
15,0.7886,51,1,2.4333,1008,2019-07-06,0.2
09,0.7886,51,1,6.1091,1955,2019-07-07,0.11199999999999999
12,0.7886,51,1,1.8379,841,2019-07-07,0.175
14,0.7886,51,1,2.0181,550,2019-07-07,0.21600000000000003
15,0.7886,51,2,5.52,2751,2019-07-07,0.183
17,0.7886,51,1,1.8379,391,2019-07-07,0.20600000000000002
19,0.7886,51,2,2.2177,1436,2019-07-07,0.336
07,0.7886,51,1,1.5852,550,2019-07-08,0.168
08,0.7886,51,1,6.0366,1130,2019-07-08,0.171
09,0.7886,51,5,19.9445,6720,2019-07-08,0.174
15,0.7886,51,2,9.137799999999999,1830,2019-07-08,0.16
16,0.7886,51,2,3.0272,1231,2019-07-08,0.158
18,0.7886,51,3,10.6635,2928,2019-07-08,0.203
20,0.7886,51,4,7.72,8438,2019-07-08,0.308
22,0.7886,51,1,2.5927,622,2019-07-08,0.222
07,0.7886,51,1,1.5852,528,2019-07-09,0.188
08,0.7886,51,8,25.1572,6191,2019-07-09,0.18
09,0.7886,51,1,1.0042,288,2019-07-09,0.158
10,0.7886,51,2,4.0362,1492,2019-07-09,0.122
12,0.7886,51,2,1.347,379,2019-07-09,0.127
13,0.7886,51,3,7.731300000000001,4061,2019-07-09,0.156
16,0.7886,51,6,16.587500000000002,7093,2019-07-09,0.17
17,0.7886,51,2,7.4803,2309,2019-07-09,0.19899999999999998
18,0.7886,51,3,15.1728,3678,2019-07-09,0.243
07,0.7886,51,3,10.214500000000001,2653,2019-07-10,0.322
08,0.7886,51,3,14.8462,3730,2019-07-10,0.249
09,0.7886,51,1,3.0851,767,2019-07-10,0.18
13,0.7886,51,3,2.1532999999999998,1139,2019-07-10,0.18600000000000003
14,0.7886,51,2,3.7739,3048,2019-07-10,0.23
15,0.7886,51,1,4.0716,2084,2019-07-10,0.24100000000000002
16,0.7886,51,2,3.0223,902,2019-07-10,0.298
17,0.7886,51,5,17.558,5617,2019-07-10,0.27699999999999997
18,0.7886,51,4,11.257300000000003,5357,2019-07-10,0.294
21,0.7886,51,1,3.8978,1477,2019-07-10,0.28600000000000003
07,0.7886,51,1,1.5852,470,2019-07-11,0.32899999999999996
08,0.7886,51,1,5.0791,1159,2019-07-11,0.271
09,0.7886,51,1,2.9773,746,2019-07-11,0.23800000000000002
12,0.7886,51,1,3.6613,721,2019-07-11,0.22899999999999998
15,0.7886,51,3,1.8379,9383,2019-07-11,0.21600000000000003
16,0.7886,51,2,5.0968,1397,2019-07-11,0.214
17,0.7886,51,8,17.7381,5979,2019-07-11,0.23399999999999999
18,0.7886,51,3,13.581199999999999,4446,2019-07-11,0.17600000000000002
19,0.7886,51,2,3.5019,3486,2019-07-11,0.17300000000000001
20,0.7886,51,1,1.5852,335,2019-07-11,0.19399999999999998
11,0.7886,51,1,4.5062,1445,2019-07-12,0.17300000000000001
13,0.7886,51,1,5.5941,1429,2019-07-12,0.165
17,0.7886,51,2,7.0924,1967,2019-07-12,0.182
19,0.7886,51,3,10.4897,3046,2019-07-12,0.265
20,0.7886,51,1,1.0042,2541,2019-07-12,0.21
02,0.7886,51,1,2.3867,1364,2019-07-13,0.14800000000000002
08,0.7886,51,2,4.474,1598,2019-07-13,0.18
13,0.7886,51,2,3.1976999999999998,874,2019-07-13,0.18600000000000003
14,0.7886,51,1,2.4703,745,2019-07-13,0.237
15,0.7886,51,6,4.0956,13202,2019-07-13,0.305
16,0.7886,51,1,2.0519,527,2019-07-13,0.311
20,0.7886,51,2,8.1448,2049,2019-07-13,0.335
09,0.7886,51,1,3.6613,957,2019-07-14,0.184
10,0.7886,51,2,3.6001,1454,2019-07-14,0.17300000000000001
12,0.7886,51,1,3.0851,1220,2019-07-14,0.134
13,0.7886,51,2,4.0024999999999995,1484,2019-07-14,0.134
14,0.7886,51,1,1.7252,2981,2019-07-14,0.139
15,0.7886,51,1,2.2386,592,2019-07-14,0.151
17,0.7886,51,6,16.1288,5845,2019-07-14,0.152
18,0.7886,51,1,0.0,424,2019-07-14,0.155
19,0.7886,51,1,3.032,908,2019-07-14,0.16699999999999998
22,0.7886,51,3,4.4256,3506,2019-07-14,0.138
07,0.7886,51,4,10.9998,3095,2019-07-15,0.142
08,0.7886,51,5,16.5505,4617,2019-07-15,0.134
10,0.7886,51,1,1.3293,295,2019-07-15,0.126
11,0.7886,51,2,1.1893,10636,2019-07-15,0.135
12,0.7886,51,2,5.3913,1675,2019-07-15,0.129
13,0.7886,51,1,1.3358,318,2019-07-15,0.145
14,0.7886,51,1,0.0,4233,2019-07-15,0.139
15,0.7886,51,3,2.0084,3041,2019-07-15,0.14
16,0.7886,51,1,4.96,1694,2019-07-15,0.172
17,0.7886,51,14,53.269099999999995,19959,2019-07-15,0.16
18,0.7886,51,1,4.1923,1105,2019-07-15,0.13
20,0.7886,51,1,1.3293,441,2019-07-15,0.146
07,0.7886,51,1,1.5852,469,2019-07-16,0.302
08,0.7886,51,6,21.5669,5815,2019-07-16,0.20800000000000002
09,0.7886,51,1,2.8872,762,2019-07-16,0.171
10,0.7886,51,3,7.2162999999999995,5395,2019-07-16,0.149
12,0.7886,51,2,3.8334,1397,2019-07-16,0.172
14,0.7886,51,3,5.5458,1833,2019-07-16,0.18600000000000003
16,0.7886,51,1,5.5941,1625,2019-07-16,0.209
17,0.7886,51,3,8.8127,3064,2019-07-16,0.221
18,0.7886,51,6,27.37,7092,2019-07-16,0.23800000000000002
19,0.7886,51,1,3.5422,1146,2019-07-16,0.268
20,0.7886,51,3,10.7585,7687,2019-07-16,0.263
07,0.7886,51,1,1.5852,527,2019-07-17,0.248
08,0.7886,51,4,15.821499999999999,4785,2019-07-17,0.258
09,0.7886,51,4,13.821000000000002,3626,2019-07-17,0.257
12,0.7886,51,4,7.5672,3451,2019-07-17,0.205
13,0.7886,51,1,0.0,8363,2019-07-17,0.19399999999999998
15,0.7886,51,1,3.6387,2199,2019-07-17,0.251
16,0.7886,51,1,3.5422,1229,2019-07-17,0.196
18,0.7886,51,3,11.918800000000001,3192,2019-07-17,0.20800000000000002
07,0.7886,51,2,5.1402,1499,2019-07-18,0.16399999999999998
11,0.7886,51,1,0.0,2007,2019-07-18,0.2
12,0.7886,51,1,0.5713,228,2019-07-18,0.22699999999999998
15,0.7886,51,2,6.0544,3994,2019-07-18,0.158
16,0.7886,51,2,9.1523,2624,2019-07-18,0.192
17,0.7886,51,7,20.8731,4965,2019-07-18,0.195
18,0.7886,51,4,7.1598999999999995,1762,2019-07-18,0.16
21,0.7886,51,1,2.3126,705,2019-07-18,0.139
08,0.7886,51,1,5.0791,1178,2019-07-19,0.276
09,0.7886,51,1,3.9976,883,2019-07-19,0.23399999999999999
10,0.7886,51,3,10.9709,3748,2019-07-19,0.214
11,0.7886,51,1,0.5713,271,2019-07-19,0.18600000000000003
